pval	log2fc(high/low)	sig_label
HSPG2|3339_calculated	0.24224356066791	0.137399579496175	UnsigDEGs
HSPH1|10808_calculated	0.0502289045392015	0.0846504578579452	UnsigDEGs
HTATIP2|10553_calculated	0.0642676100762831	-0.16177422648688	UnsigDEGs
HTATSF1|27336_calculated	0.0448574215922681	0.0634748444560878	UnsigDEGs
HTR1B|3351_calculated	0.279225768347437	1.25587732797915	UnsigDEGs
HTR1F|3355_calculated	0.817815114224719	0.0694712929201646	UnsigDEGs
HTR2B|3357_calculated	0.215335361240119	0.200978458793223	UnsigDEGs
HTR6|3362_calculated	0.437447709175986	-0.16855347262631	UnsigDEGs
HTR7P1|93164_calculated	0.433408299692816	0.0600212789703993	UnsigDEGs
HTR7|3363_calculated	0.00603177431079472	-0.789639749684438	Down
HTRA1|5654_calculated	0.213869559387749	0.586026740252614	UnsigDEGs
HTRA2|27429_calculated	0.29064807495652	0.0382878962211779	UnsigDEGs
HTRA3|94031_calculated	0.401852034508418	-0.170952995973439	UnsigDEGs
HTRA4|203100_calculated	0.860654509122036	0.0551197289111046	UnsigDEGs
HTT|3064_calculated	0.914191259025758	0.003320630833778	UnsigDEGs
HUS1B|135458_calculated	0.506493279607971	0.0948702940857417	UnsigDEGs
HUS1|3364_calculated	0.182571698014373	0.0414072932969016	UnsigDEGs
HUWE1|10075_calculated	0.727264729596138	0.0102753986818998	UnsigDEGs
HVCN1|84329_calculated	0.0415435965400713	-0.191427093841223	UnsigDEGs
HYAL1|3373_calculated	0.0408570783038581	-0.192159529329829	UnsigDEGs
HYAL2|8692_calculated	0.96287543932066	-0.00361597768996748	UnsigDEGs
HYAL3|8372_calculated	0.00394947790969316	-0.245497385163719	Down
HYI|81888_calculated	0.435965222264322	-0.0432059160251628	UnsigDEGs
HYLS1|219844_calculated	0.0809301480733583	0.161885573544659	UnsigDEGs
HYMAI|57061_calculated	0.00101504145666286	0.531742914214894	Up
HYOU1|10525_calculated	0.545228092255093	0.0148862286286557	UnsigDEGs
IAH1|285148_calculated	0.256415650626344	-0.0311304486366393	UnsigDEGs
IARS2|55699_calculated	0.327197310492918	0.0263371043875687	UnsigDEGs
IARS|3376_calculated	0.0864333595617225	0.0790497383037382	UnsigDEGs
IBTK|25998_calculated	0.00388940646583103	0.0993776563129831	Up
ICA1L|130026_calculated	0.420870965708031	0.0639593146973551	UnsigDEGs
ICA1|3382_calculated	0.919351205629528	-0.0166524610128569	UnsigDEGs
ICAM1|3383_calculated	0.584874020299012	-0.0546052195485492	UnsigDEGs
ICAM2|3384_calculated	0.0567379877328433	-0.060223947838159	UnsigDEGs
ICAM3|3385_calculated	0.000698298332106123	-0.139167656242667	Down
ICAM4|3386_calculated	0.054081188868978	0.25966728508454	UnsigDEGs
ICAM5|7087_calculated	0.0162287419806672	0.794936944383577	UnsigDEGs
ICK|22858_calculated	0.0399218406232225	0.134273779716292	UnsigDEGs
ICMT|23463_calculated	0.332808886028177	0.0396743797386376	UnsigDEGs
ICOSLG|23308_calculated	0.017483032336881	0.358708972241297	UnsigDEGs
ICOS|29851_calculated	0.702672229571084	0.105917179981312	UnsigDEGs
ICT1|3396_calculated	0.784470200693895	0.00900383721271635	UnsigDEGs
ID1|3397_calculated	0.0401881690631924	0.457273582354355	UnsigDEGs
ID2|3398_calculated	0.889228051010614	0.0137523919151457	UnsigDEGs
ID3|3399_calculated	0.323719367998217	0.329491469876556	UnsigDEGs
ID4|3400_calculated	0.177178648808438	0.797429442519218	UnsigDEGs
IDE|3416_calculated	0.420140611301589	0.0364741144987931	UnsigDEGs
IDH1|3417_calculated	0.908383653787547	-0.00441127497516731	UnsigDEGs
IDH2|3418_calculated	0.89487072888264	0.00358771981519721	UnsigDEGs
IDH3A|3419_calculated	0.0698868481308689	0.0620489463472181	UnsigDEGs
IDH3B|3420_calculated	0.685849873746341	-0.00837261575567933	UnsigDEGs
IDH3G|3421_calculated	0.00186541203920689	-0.0996624702444113	Down
IDI1|3422_calculated	0.933257591632339	0.0033034733239532	UnsigDEGs
IDI2|91734_calculated	0.0490031053798184	0.128731208998718	UnsigDEGs
IDO1|3620_calculated	0.465259772001806	0.617864624523002	UnsigDEGs
IDS|3423_calculated	0.487480744807201	0.0232794014743293	UnsigDEGs
IDUA|3425_calculated	0.775732354174032	-0.0206693914351289	UnsigDEGs
IER2|9592_calculated	0.108498133365409	-0.0799466923043849	UnsigDEGs
IER3IP1|51124_calculated	0.0122858692244876	0.0866337069687498	UnsigDEGs
IER3|8870_calculated	0.0865145480446065	-0.34328553792471	UnsigDEGs
IER5L|389792_calculated	0.111954215698564	-0.268004556382346	UnsigDEGs
IER5|51278_calculated	0.0666444572611523	-0.11897536302177	UnsigDEGs
IFFO1|25900_calculated	0.0760913448142043	-0.095559151730068	UnsigDEGs
IFFO2|126917_calculated	0.500688534010661	0.0434230962176942	UnsigDEGs
IFI16|3428_calculated	0.596716936174714	0.0242910051460732	UnsigDEGs
IFI27L1|122509_calculated	0.341007366753474	-0.0628784362539171	UnsigDEGs
IFI27L2|83982_calculated	0.00027307403478028	-0.341146175712838	Down
IFI27|3429_calculated	0.249470877646909	0.434755188665214	UnsigDEGs
IFI30|10437_calculated	0.00641814771536788	-0.349959028061629	Down
IFI35|3430_calculated	0.0742639224864335	-0.0717090294172652	UnsigDEGs
IFI44L|10964_calculated	0.299397845632537	0.331308318568507	UnsigDEGs
IFI44|10561_calculated	0.542483070570258	0.052026725876146	UnsigDEGs
IFI6|2537_calculated	0.809654833538846	-0.0189878229744118	UnsigDEGs
IFIH1|64135_calculated	0.00499066287761929	0.14975362633161	Up
IFIT1B|439996_calculated	0.750369903508024	0.145373987930489	UnsigDEGs
IFIT1|3434_calculated	0.511512057724294	0.152294461258586	UnsigDEGs
IFIT2|3433_calculated	0.919492067016046	0.0163478044395522	UnsigDEGs
IFIT3|3437_calculated	0.987454651268719	-0.00165089522526573	UnsigDEGs
IFIT5|24138_calculated	0.0179813161348005	0.250707574411595	UnsigDEGs
IFITM1|8519_calculated	0.421233568699605	0.0675832155275513	UnsigDEGs
IFITM2|10581_calculated	0.328100145907172	-0.0373336308865003	UnsigDEGs
IFITM3|10410_calculated	0.0942126017873426	0.226520510226436	UnsigDEGs
IFITM4P|340198_calculated	0.427039713262766	0.247393912895549	UnsigDEGs
IFITM5|387733_calculated	0.343803369475888	-0.258696175762707	UnsigDEGs
IFNAR1|3454_calculated	0.299510666664776	0.037174794597055	UnsigDEGs
IFNAR2|3455_calculated	0.0067103037546187	0.0803022742260764	Up
IFNB1|3456_calculated	0.120028099851564	-0.585823957579892	UnsigDEGs
IFNGR1|3459_calculated	0.0262851678511417	-0.127981610693243	UnsigDEGs
IFNGR2|3460_calculated	0.0228322868631835	-0.134978206779803	UnsigDEGs
IFNG|3458_calculated	0.818236698726983	0.0919672814003359	UnsigDEGs
IFNK|56832_calculated	0.586148093667307	0.146708845742656	UnsigDEGs
IFRD1|3475_calculated	0.470903722981611	0.0339741104535722	UnsigDEGs
IFRD2|7866_calculated	0.774844300169614	-0.0142639202117689	UnsigDEGs
IFT122|55764_calculated	0.645133604326152	0.0268693108104435	UnsigDEGs
IFT140|9742_calculated	0.999896218912757	-1.06233675089808e-05	UnsigDEGs
IFT172|26160_calculated	0.278063863008545	0.0912336631025788	UnsigDEGs
IFT20|90410_calculated	0.909916998749917	0.00293173067394348	UnsigDEGs
IFT27|11020_calculated	0.554445294562927	0.0328206916204784	UnsigDEGs
IFT46|56912_calculated	0.134385973842999	0.0766842282335492	UnsigDEGs
IFT52|51098_calculated	0.884199203692928	-0.00494025251460045	UnsigDEGs
IFT57|55081_calculated	0.718593285290305	0.0217233885449168	UnsigDEGs
IFT74|80173_calculated	0.141241315941978	0.0800548915511593	UnsigDEGs
IFT80|57560_calculated	0.462836390856095	0.0527564768276639	UnsigDEGs
IFT81|28981_calculated	0.00143421549058319	0.426079813831581	Up
IFT88|8100_calculated	0.0306490058519453	0.169716011490992	UnsigDEGs
IGBP1|3476_calculated	0.772570086686095	-0.00661068552684931	UnsigDEGs
IGF1R|3480_calculated	0.57465460471633	0.0928162364054561	UnsigDEGs
IGF1|3479_calculated	0.0269853933458276	1.15564055581303	UnsigDEGs
IGF2BP2|10644_calculated	0.611489782423592	-0.0309823534301095	UnsigDEGs
IGF2BP3|10643_calculated	0.061499234577419	0.371973377128882	UnsigDEGs
IGF2R|3482_calculated	0.14907167099834	-0.20272798531791	UnsigDEGs
IGF2|3481_calculated	0.247364610496473	0.481484274607346	UnsigDEGs
IGFALS|3483_calculated	0.572451642103944	-0.105657803722915	UnsigDEGs
IGFBP2|3485_calculated	0.166981936593448	0.324455613498232	UnsigDEGs
IGFBP3|3486_calculated	0.817464086732795	0.0767356511707899	UnsigDEGs
IGFBP4|3487_calculated	0.336033538305976	0.261622263178302	UnsigDEGs
IGFBP5|3488_calculated	0.3197144897582	0.379534439163732	UnsigDEGs
IGFBP6|3489_calculated	0.0729893937949344	0.482764804884119	UnsigDEGs
IGFBP7|3490_calculated	0.0925447419354373	-0.101143135449074	UnsigDEGs
IGFL4|444882_calculated	0.655092460298589	0.20782280970765	UnsigDEGs
IGHMBP2|3508_calculated	0.987090230657985	-0.000711095080644843	UnsigDEGs
IGJ|3512_calculated	0.203400994435913	0.124224655053732	UnsigDEGs
IGLL1|3543_calculated	0.420469057670473	0.146376360861678	UnsigDEGs
IGLL3P|91353_calculated	0.263291485773666	0.380906662798308	UnsigDEGs
IGLON5|402665_calculated	0.0462508780029259	1.24561518215922	UnsigDEGs
IGSF10|285313_calculated	0.678157524828043	-0.0708214438496837	UnsigDEGs
IGSF11|152404_calculated	0.191333448331922	2.03368941668626	UnsigDEGs
IGSF22|283284_calculated	0.0341855845371503	0.817535358913343	UnsigDEGs
IGSF3|3321_calculated	0.523865672325246	-0.336529994438848	UnsigDEGs
IGSF6|10261_calculated	0.189288350663196	-0.178016473054821	UnsigDEGs
IGSF8|93185_calculated	0.760081616681884	0.0185938059393278	UnsigDEGs
IGSF9B|22997_calculated	0.250397403780114	0.486864301261178	UnsigDEGs
IGSF9|57549_calculated	0.00904789248879843	0.763354355126282	Up
IKBIP|121457_calculated	0.820635689492518	0.0140606150751397	UnsigDEGs
IKBKAP|8518_calculated	0.117974041395083	0.05576877354651	UnsigDEGs
IKBKB|3551_calculated	0.774288051154267	0.00930647617165737	UnsigDEGs
IKBKE|9641_calculated	0.0460649569490967	-0.0727010445866794	UnsigDEGs
IKBKG|8517_calculated	0.0312678455184743	-0.132185326834402	UnsigDEGs
IKZF1|10320_calculated	0.878052383816128	0.00307152933567539	UnsigDEGs
IKZF2|22807_calculated	0.284562730516711	0.296658397095154	UnsigDEGs
IKZF3|22806_calculated	0.0481524148163157	0.333627023375912	UnsigDEGs
IKZF4|64375_calculated	0.0490496758782642	0.13311630467098	UnsigDEGs
IKZF5|64376_calculated	0.0235312016655285	0.0622753817218079	UnsigDEGs
IK|3550_calculated	0.496127444560732	-0.0117050544946447	UnsigDEGs
IL10RA|3587_calculated	0.123845319430687	-0.202031454625788	UnsigDEGs
IL10RB|3588_calculated	0.443237984137152	-0.0266352941961998	UnsigDEGs
IL10|3586_calculated	0.209245437250499	-0.568076099116646	UnsigDEGs
IL11RA|3590_calculated	0.496442135630329	0.0492743319110156	UnsigDEGs
IL12A|3592_calculated	0.0111730597336895	0.413290315407384	UnsigDEGs
IL12RB1|3594_calculated	0.000183947225820271	-0.429070541847847	Down
IL12RB2|3595_calculated	0.294101963126509	0.289602410199958	UnsigDEGs
IL13RA1|3597_calculated	0.289471089988795	-0.139893416816901	UnsigDEGs
IL13|3596_calculated	0.991139283373171	0.0047660929236542	UnsigDEGs
IL15RA|3601_calculated	0.480531483347586	-0.0485763352124861	UnsigDEGs
IL15|3600_calculated	0.485796768703721	0.200815746436206	UnsigDEGs
IL16|3603_calculated	0.675822187254426	-0.0225789300379802	UnsigDEGs
IL17B|27190_calculated	0.00794525296770447	-0.749217185211109	Down
IL17C|27189_calculated	0.141035751916056	-0.267781633626021	UnsigDEGs
IL17D|53342_calculated	0.0237922642515421	0.570680857106552	UnsigDEGs
IL17RA|23765_calculated	0.0149656643266379	-0.222788807996375	UnsigDEGs
IL17RB|55540_calculated	0.0716586147329104	0.163743143300262	UnsigDEGs
IL17RC|84818_calculated	0.903413119455721	-0.0180586339280764	UnsigDEGs
IL17RE|132014_calculated	0.886935491990234	-0.0358301029116159	UnsigDEGs
IL18BP|10068_calculated	0.0747550543170188	-0.0486503047514358	UnsigDEGs
IL18R1|8809_calculated	0.6306014489994	0.0981381872433887	UnsigDEGs
IL18RAP|8807_calculated	0.861196971294941	-0.040480554497515	UnsigDEGs
IL18|3606_calculated	0.404040589538613	-0.0433989756832278	UnsigDEGs
IL1A|3552_calculated	0.348450690590239	-0.264763420738101	UnsigDEGs
IL1B|3553_calculated	0.427574413829839	0.0595720986541396	UnsigDEGs
IL1R1|3554_calculated	0.0289416997777453	0.622645349128667	UnsigDEGs
IL1R2|7850_calculated	0.360921738180848	-0.526936459873345	UnsigDEGs
IL1RAP|3556_calculated	0.603105130486955	0.0518829163456306	UnsigDEGs
IL1RL1|9173_calculated	0.66485237126285	-0.146725038269644	UnsigDEGs
IL1RN|3557_calculated	0.0118571354626745	-0.553730169771057	UnsigDEGs
IL20RB|53833_calculated	0.993749731062968	-0.0012453549891089	UnsigDEGs
IL21R|50615_calculated	0.984148461059289	-0.00412686342714419	UnsigDEGs
IL22RA2|116379_calculated	0.019731049476808	-2.94294625434128	UnsigDEGs
IL23A|51561_calculated	0.702884846439349	0.0371658528912531	UnsigDEGs
IL23R|149233_calculated	0.328276134146353	-0.787028987229293	UnsigDEGs
IL24|11009_calculated	0.375270701034368	0.145915150989356	UnsigDEGs
IL26|55801_calculated	0.108034644483946	0.776157658697082	UnsigDEGs
IL27RA|9466_calculated	0.328229465091908	-0.0476770401768778	UnsigDEGs
IL27|246778_calculated	0.208840288772215	-0.366028774147414	UnsigDEGs
IL28RA|163702_calculated	0.806984773381419	0.0883539823850512	UnsigDEGs
IL29|282618_calculated	0.80139408961963	-0.0600261061430137	UnsigDEGs
IL2RA|3559_calculated	0.118709123085259	0.433517651253223	UnsigDEGs
IL2RB|3560_calculated	0.177427805970634	0.202209487346557	UnsigDEGs
IL2RG|3561_calculated	0.0157130388273256	-0.122691060179377	UnsigDEGs
IL31RA|133396_calculated	0.0795420489470382	-0.799163092159583	UnsigDEGs
IL31|386653_calculated	0.449159361266838	0.471191567732391	UnsigDEGs
IL32|9235_calculated	0.729481536470443	-0.0578121670743301	UnsigDEGs
IL33|90865_calculated	0.2402576545884	0.750297227234282	UnsigDEGs
IL34|146433_calculated	0.818576560156963	0.0972416345702065	UnsigDEGs
IL3RA|3563|1of2_calculated	0.174670657877465	0.0691615441770688	UnsigDEGs
IL4I1|259307_calculated	0.0113306081860666	-0.162640207435134	UnsigDEGs
IL4R|3566_calculated	0.050319165692582	-0.153743276403777	UnsigDEGs
IL5RA|3568_calculated	0.212885144536743	-0.42694265094535	UnsigDEGs
IL5|3567_calculated	0.0394536125063936	0.740124435040419	UnsigDEGs
IL6R|3570_calculated	0.586421243373718	-0.0296334322874445	UnsigDEGs
IL6ST|3572_calculated	0.53655515446219	0.070061378577984	UnsigDEGs
IL6|3569_calculated	0.100935921476753	0.974420239721411	UnsigDEGs
IL7R|3575_calculated	0.410724778489919	0.112299535279632	UnsigDEGs
IL7|3574_calculated	0.624335137347924	-0.186196783049914	UnsigDEGs
IL8|3576_calculated	0.076419677744973	-0.239615307193841	UnsigDEGs
IL9R|3581|1of2_calculated	0.81986410447948	-0.11246892779155	UnsigDEGs
ILDR1|286676_calculated	0.901777892719417	-0.0272419396813476	UnsigDEGs
ILDR2|387597_calculated	0.59147363918966	-0.131886984162731	UnsigDEGs
ILF2|3608_calculated	0.206181102579895	0.0257778852542563	UnsigDEGs
ILF3|3609_calculated	0.412685957843327	0.0236490126294666	UnsigDEGs
ILKAP|80895_calculated	0.483736171045409	0.0154831388471397	UnsigDEGs
ILK|3611_calculated	0.00258911203183714	-0.08265757554752	Down
ILVBL|10994_calculated	0.375944507747094	-0.0365247285835046	UnsigDEGs
IMMP1L|196294_calculated	0.0668183286684001	0.14683722331298	UnsigDEGs
IMMP2L|83943_calculated	0.118034919502726	0.164257102708193	UnsigDEGs
IMMT|10989_calculated	0.66279304955759	-0.00958308700614966	UnsigDEGs
IMP3|55272_calculated	0.836185036085656	-0.00623632233524427	UnsigDEGs
IMP4|92856_calculated	0.157582911801224	-0.0439761149420297	UnsigDEGs
IMPA1|3612_calculated	0.0105271158153712	0.0970404452678996	UnsigDEGs
IMPA2|3613_calculated	0.15348195433667	-0.0546656594437938	UnsigDEGs
IMPACT|55364_calculated	0.0491152615845777	0.127395239155892	UnsigDEGs
IMPAD1|54928_calculated	0.0065556375259293	0.0655555627389432	Up
IMPDH1|3614_calculated	0.000619320880478029	-0.151799624264104	Down
IMPDH2|3615_calculated	0.983719778503648	0.000779342408255088	UnsigDEGs
IMPG2|50939_calculated	0.911118843995471	0.024130062167862	UnsigDEGs
INADL|10207_calculated	0.382955526381359	0.213503177238367	UnsigDEGs
INCA1|388324_calculated	0.937108404783673	0.00726765274782757	UnsigDEGs
INCENP|3619_calculated	0.843691936125889	0.0110405718757505	UnsigDEGs
INE1|8552_calculated	0.747181108767847	0.0209543209488482	UnsigDEGs
INE2|8551_calculated	0.984610003732765	-0.00189114147201079	UnsigDEGs
INF2|64423_calculated	0.226065525897615	-0.0794194695696826	UnsigDEGs
ING1|3621_calculated	0.76759366151992	0.0102090885502827	UnsigDEGs
ING2|3622_calculated	0.05879250116207	0.0726012812324732	UnsigDEGs
ING3|54556_calculated	0.00267335097704327	0.147706789925098	Up
ING4|51147_calculated	0.02301076831689	0.0789515947507926	UnsigDEGs
ING5|84289_calculated	0.119466453502869	0.0852223033641443	UnsigDEGs
INGX|27160_calculated	0.466085686341561	0.141325169712525	UnsigDEGs
INHA|3623_calculated	0.052109896628846	0.814948676071164	UnsigDEGs
INHBA|3624_calculated	0.973255725698882	-0.0139903696853012	UnsigDEGs
INHBC|3626_calculated	0.682642285844717	0.0812870081274279	UnsigDEGs
INHBE|83729_calculated	0.721635533544369	0.141760885570522	UnsigDEGs
INO80B|83444_calculated	0.75471637824327	-0.0116816920847684	UnsigDEGs
INO80C|125476_calculated	0.697414026058811	0.0261608771372619	UnsigDEGs
INO80D|54891_calculated	0.0495276042316927	0.091996958223501	UnsigDEGs
INO80E|283899_calculated	0.251189326484525	-0.0498658618571509	UnsigDEGs
INO80|54617_calculated	0.517786479406788	0.0164875866134584	UnsigDEGs
INPP1|3628_calculated	0.21633757918764	-0.0556011028084028	UnsigDEGs
INPP4A|3631_calculated	0.93546643621251	-0.00424413369601967	UnsigDEGs
INPP4B|8821_calculated	0.469945504796379	0.174906397428309	UnsigDEGs
INPP5A|3632_calculated	0.200188358679414	0.0568358050525723	UnsigDEGs
INPP5B|3633_calculated	0.947999078095408	0.002163889803239	UnsigDEGs
INPP5D|3635_calculated	0.0376734158495708	-0.0432947796918439	UnsigDEGs
INPP5E|56623_calculated	0.662483897410715	-0.0260872792856808	UnsigDEGs
INPP5F|22876_calculated	0.243994170090072	0.0529335431417266	UnsigDEGs
INPP5J|27124_calculated	0.412309115609237	0.454873966979346	UnsigDEGs
INPP5K|51763_calculated	0.00107273753358255	-0.0902097871146036	Down
INPPL1|3636_calculated	0.0132133695300918	-0.0815971505841672	UnsigDEGs
INS-IGF2|723961_calculated	0.26061178256938	0.454848697378392	UnsigDEGs
INSIG1|3638_calculated	0.195065787997317	0.0476999437524928	UnsigDEGs
INSIG2|51141_calculated	0.00863464543352336	0.126214205842192	Up
INSL3|3640_calculated	0.699961682053244	-0.0757694621116043	UnsigDEGs
INSL6|11172_calculated	0.610808148863982	-0.108314373944436	UnsigDEGs
INSRR|3645_calculated	0.117981050386633	1.36019897662672	UnsigDEGs
INSR|3643_calculated	0.298743612480509	0.0665276369589839	UnsigDEGs
INTS10|55174_calculated	0.485642633265129	0.0155106454312478	UnsigDEGs
INTS12|57117_calculated	0.304689398044769	0.02371520504279	UnsigDEGs
INTS1|26173_calculated	0.185221366959966	-0.0497539482219782	UnsigDEGs
INTS2|57508_calculated	0.00516297117079678	0.137007106844068	Up
INTS3|65123_calculated	0.667591647987903	0.013387363186021	UnsigDEGs
INTS4|92105_calculated	0.0400380775765424	0.0514475662128281	UnsigDEGs
INTS5|80789_calculated	0.823209785900559	-0.00793791966949632	UnsigDEGs
INTS6|26512_calculated	0.0414512734869029	0.0834052397052918	UnsigDEGs
INTS7|25896_calculated	0.0447985318306941	0.085012084528733	UnsigDEGs
INTS8|55656_calculated	0.0989435092708127	0.0387121365533806	UnsigDEGs
INTS9|55756_calculated	0.605756336775692	0.015221756949009	UnsigDEGs
INTU|27152_calculated	0.061377358175996	0.514808101872944	UnsigDEGs
INVS|27130_calculated	0.0398450654587552	0.0935350056546972	UnsigDEGs
IP6K1|9807_calculated	0.855663974913918	-0.00482905294114985	UnsigDEGs
IP6K2|51447_calculated	0.00972850385780003	0.102731924364462	Up
IPCEF1|26034_calculated	0.75731916185925	-0.056545370548083	UnsigDEGs
IPMK|253430_calculated	0.663898026360495	0.0275911727559618	UnsigDEGs
IPO11|51194_calculated	0.00854671078505269	0.149987392109645	Up
IPO13|9670_calculated	0.0731637101652371	-0.0672452884860112	UnsigDEGs
IPO4|79711_calculated	0.893607615225405	0.00567945994182134	UnsigDEGs
IPO5|3843_calculated	0.0661874709546149	0.0698847397446723	UnsigDEGs
IPO7|10527_calculated	0.00482103453137045	0.0960251073293575	Up
IPO8|10526_calculated	0.167559938792042	0.0445306838029572	UnsigDEGs
IPO9|55705_calculated	0.0640616148954119	0.0627359413274807	UnsigDEGs
IPPK|64768_calculated	0.17229853197331	0.0595467679082659	UnsigDEGs
IPP|3652_calculated	0.125369452408118	0.136223471172482	UnsigDEGs
IPW|3653_calculated	0.0243458832826793	0.533067419428832	UnsigDEGs
IQCB1|9657_calculated	0.0596004865657102	0.0648470764008377	UnsigDEGs
IQCC|55721_calculated	0.24604975534301	0.0716360221963852	UnsigDEGs
IQCD|115811_calculated	0.00113498837055963	0.660680902022634	Up
IQCE|23288_calculated	0.123873068172075	-0.0925590798429279	UnsigDEGs
IQCG|84223_calculated	0.2400109407282	-0.092283303053612	UnsigDEGs
IQCH|64799_calculated	0.042659280177854	0.331542001051595	UnsigDEGs
IQCK|124152_calculated	0.32192354465462	0.153574480601261	UnsigDEGs
IQGAP1|8826_calculated	0.311961842723447	-0.0553767003457062	UnsigDEGs
IQGAP2|10788_calculated	0.152041799266952	0.0568804477532378	UnsigDEGs
IQGAP3|128239_calculated	0.427778977618767	-0.074682509437644	UnsigDEGs
IQSEC1|9922_calculated	0.0113982602495839	-0.222484688343479	UnsigDEGs
IQSEC2|23096_calculated	0.224083248431353	-0.185228153357176	UnsigDEGs
IQSEC3|440073_calculated	0.662797417389332	-0.12612196594562	UnsigDEGs
IRAK1BP1|134728_calculated	0.0121177986872798	0.14869471753012	UnsigDEGs
IRAK1|3654_calculated	0.00821830141039037	-0.0658818077628425	Down
IRAK2|3656_calculated	0.604732691476883	0.0830156035368397	UnsigDEGs
IRAK3|11213_calculated	0.23724223513209	-0.0741971241019266	UnsigDEGs
IRAK4|51135_calculated	0.959782377400959	0.00135309937379973	UnsigDEGs
IREB2|3658_calculated	0.0131652095583865	0.0671681858528365	UnsigDEGs
IRF1|3659_calculated	0.415898617922746	-0.0311226932878644	UnsigDEGs
IRF2BP1|26145_calculated	0.92469514935389	0.00502940737463322	UnsigDEGs
IRF2BP2|359948_calculated	0.187386431830118	0.0385853467906586	UnsigDEGs
IRF2|3660_calculated	0.994952853228789	0.000219076444511541	UnsigDEGs
IRF3|3661_calculated	0.240423475872241	-0.0359870094303129	UnsigDEGs
IRF4|3662_calculated	0.10117923461795	0.302160095904071	UnsigDEGs
IRF5|3663_calculated	0.0038639012474631	-0.117868683454296	Down
IRF6|3664_calculated	0.466463173097055	0.303859317563505	UnsigDEGs
IRF7|3665_calculated	0.926172348439532	-0.00761305847485028	UnsigDEGs
IRF8|3394_calculated	0.242659564539697	-0.164556899903071	UnsigDEGs
IRF9|10379_calculated	0.74492689125502	-0.0146436316323529	UnsigDEGs
IRGC|56269_calculated	0.411818093252331	0.288472581011417	UnsigDEGs
IRGM|345611_calculated	0.260793885051993	0.224771413719447	UnsigDEGs
IRGQ|126298|1of2_calculated	0.885116036565997	0.00854476489560013	UnsigDEGs
IRGQ|126298|2of2_calculated	0.746977168698673	-0.0284235893923155	UnsigDEGs
IRS1|3667_calculated	0.120922936271748	0.523962372274591	UnsigDEGs
IRS2|8660_calculated	0.335960510676601	-0.0940262440538032	UnsigDEGs
IRX1|79192_calculated	0.0867745526264262	2.00208935984961	UnsigDEGs
IRX3|79191_calculated	0.870222515996419	-0.0523428099557093	UnsigDEGs
IRX5|10265_calculated	0.239798335466893	0.589486911856213	UnsigDEGs
ISCA1|81689_calculated	0.00546111798593386	0.130171540738903	Up
ISCA2|122961_calculated	0.0453530488476729	0.0773859808071945	UnsigDEGs
ISCU|23479_calculated	0.471789044459971	0.0195774459541407	UnsigDEGs
ISG15|9636_calculated	0.267175589579767	-0.0830876705679707	UnsigDEGs
ISG20L2|81875_calculated	0.958913093338737	-0.00122825631113453	UnsigDEGs
ISG20|3669_calculated	0.661710585774459	0.05224661220059	UnsigDEGs
ISL2|64843_calculated	0.375237256043967	0.445613719869988	UnsigDEGs
ISLR|3671_calculated	0.204137307286206	0.689756439963888	UnsigDEGs
ISM1|140862_calculated	0.259181990867183	0.253782079485981	UnsigDEGs
ISOC1|51015_calculated	0.00479626500146496	0.159993700816326	Up
ISOC2|79763_calculated	0.515257101851654	-0.0311635059586711	UnsigDEGs
ISPD|729920_calculated	0.968322239867897	-0.00707239457444714	UnsigDEGs
ISY1|57461_calculated	0.650639760450176	-0.00752281774560756	UnsigDEGs
ISYNA1|51477_calculated	0.635557027055151	0.0450288586593141	UnsigDEGs
ITCH|83737_calculated	0.0330739333703563	0.0520531743811314	UnsigDEGs
ITFG1|81533_calculated	0.0900156282024357	0.0422288417091252	UnsigDEGs
ITFG2|55846_calculated	0.529884687198858	0.019880043338626	UnsigDEGs
ITFG3|83986_calculated	0.0602871117811929	-0.0675393740398727	UnsigDEGs
ITGA10|8515_calculated	0.989431411734697	-0.00193776169404217	UnsigDEGs
ITGA11|22801_calculated	0.303710874682553	-0.479392007857998	UnsigDEGs
ITGA1|3672_calculated	0.598673847595603	-0.217568954119501	UnsigDEGs
ITGA2B|3674_calculated	0.970173837977583	0.00701180801857208	UnsigDEGs
ITGA2|3673_calculated	0.00303558988727013	0.945789946842475	Up
ITGA3|3675_calculated	0.587119039934555	0.154750223688053	UnsigDEGs
ITGA4|3676_calculated	0.17307810872803	0.0560847241426347	UnsigDEGs
ITGA5|3678_calculated	0.0561742633237456	-0.0591072136553517	UnsigDEGs
ITGA6|3655_calculated	0.0217688993332743	0.251150474947813	UnsigDEGs
ITGA7|3679_calculated	0.0257977932347501	-0.450245289735783	UnsigDEGs
ITGA8|8516_calculated	0.0383387348740081	1.05729122610461	UnsigDEGs
ITGA9|3680_calculated	0.0834320410097202	0.372360858604465	UnsigDEGs
ITGAD|3681_calculated	0.918561731689286	0.0365948248087133	UnsigDEGs
ITGAE|3682_calculated	0.552144802531876	-0.0507318419062713	UnsigDEGs
ITGAL|3683_calculated	0.00746788928410513	-0.174691966446932	Down
ITGAM|3684_calculated	0.0178548655410244	-0.287137734789197	UnsigDEGs
ITGAV|3685_calculated	0.00219369423048855	0.35874340641523	Up
ITGAX|3687_calculated	6.34388820121867e-05	-0.355969815286647	Down
