pval	log2fc(high/low)
NAB1|4664_calculated	0.000430504965836554	0.141479259742383
NADK|65220_calculated	0.000838149706109533	-0.171755749917794
NAE1|8883_calculated	0.00358325940296511	0.110326931434191
NAGPA|51172_calculated	0.00117180063476934	-0.154671331316904
NAPA|8775_calculated	0.00931433358119531	-0.0750518363870928
NARG2|79664_calculated	0.000620275262908156	0.198632307376535
NARS2|79731_calculated	0.00546194177149315	0.146404353330173
NAT15|79903_calculated	0.00188743588784598	-0.0931452715705831
NAV1|89796_calculated	0.0086754157868783	0.629418931109961
NBEAL2|23218_calculated	0.00694024550983095	-0.125230743303102
NCBP2|22916_calculated	0.00582114860754763	0.0725922357380449
NCF1B|654816_calculated	0.0035690286159564	-0.642667964099464
NCF1C|654817_calculated	0.00397527694180618	-0.605190180905478
NCF1|653361_calculated	0.001269404130939	-0.644326602093597
NCF2|4688_calculated	0.00993836780116411	-0.340185196099582
NCF4|4689_calculated	0.00327243046190862	-0.116122414603562
NCK1|4690_calculated	0.0016166725077814	0.0897525578917411
NCOA7|135112_calculated	0.00606009029247133	0.219143387901674
NCR1|9437_calculated	0.00822907559516813	0.831851258084055
NCRNA00085|147650_calculated	0.00100648938618637	0.843026561609988
NCRNA00263|90271_calculated	0.00258955419866862	0.426875282400494
NDE1|54820_calculated	0.00527719504327931	-0.0962631894529093
NDOR1|27158_calculated	0.00920337702843164	-0.0979186356466815
NDST1|3340_calculated	0.000276272544931313	-0.18895515095116
NDUFA5|4698_calculated	0.00450859952633935	0.136012242311617
NDUFB7|4713_calculated	0.00854977787380568	-0.0882389755796178
NDUFB9|4715_calculated	0.0056767927527603	-0.0805318222239034
NEDD1|121441_calculated	0.00124252667239841	0.149626783602375
NEDD4|4734_calculated	0.00477002923133535	0.292545009014018
NEK5|341676_calculated	0.00920385330993884	0.948097924541568
NEK8|284086_calculated	0.00101947013831731	-0.210201407839348
NEU1|4758_calculated	0.00410091609522389	-0.118877444167906
NFAM1|150372_calculated	0.000510423366519713	-0.62543325340415
NFKBIB|4793_calculated	0.00784082766015576	-0.129352382820472
NFXL1|152518_calculated	0.000555072962645385	0.19417250485993
NFYA|4800_calculated	0.00976086487471718	0.102772270987354
NFYB|4801_calculated	5.94800147676249e-05	0.214697240081074
NHS|4810_calculated	0.00508102715498233	-0.93813823474945
NKIRAS1|28512_calculated	0.000465866400922381	0.231838968237366
NKIRAS2|28511_calculated	0.00735425301878416	-0.0553995182574312
NLRP12|91662_calculated	0.00470381745818399	-0.726260322185359
NLRP7|199713_calculated	0.00840104091088087	1.33950203080078
NME3|4832_calculated	0.000340510275534827	-0.250391648278641
NMT2|9397_calculated	0.00100533054186617	0.43645686117097
NOL11|25926_calculated	0.00666015502244694	0.0993820947868219
NOL9|79707_calculated	0.00564143314052925	0.0969865825877911
NPEPL1|79716_calculated	0.000870932841919976	-0.219455404523287
NPEPPS|9520_calculated	0.00209287818086035	0.0570677549654202
NPLOC4|55666_calculated	0.000200408150123458	-0.0856988441249742
NPL|80896_calculated	0.00813862790292827	-0.523127700668755
NR1I3|9970_calculated	0.00717111633824939	-0.181271307232824
NRGN|4900_calculated	0.00196508525585763	-0.48038906643876
NRIP1|8204_calculated	0.00434488131312997	0.194269377252926
NSL1|25936_calculated	0.00687874278377691	0.113100387470539
NSMCE4A|54780_calculated	0.00102914641452974	0.080854888780979
NSUN3|63899_calculated	0.000776688623699419	0.147680205892579
NSUN5|55695_calculated	0.00734892239437863	-0.0936841741711143
NT5C1B|93034_calculated	0.00145558854066916	0.237910998154248
NUCKS1|64710_calculated	0.00530247691903001	0.101349738169092
NUDT13|25961_calculated	0.00150060192885954	0.152425930642028
NUDT21|11051_calculated	0.00422232315762838	0.092077831453408
NUP160|23279_calculated	0.00522238597055195	0.105401253259702
NUP35|129401_calculated	0.00394796316424842	0.173653182694105
NUP54|53371_calculated	0.00686126250935168	0.0747708886899171
NUPR1|26471_calculated	0.00445825500034808	1.27473900915246
NXN|64359_calculated	0.00585864375847144	0.672820869682319
OAZ1|4946_calculated	0.00635646489408069	-0.0579453904080597
OCEL1|79629_calculated	0.00482690754264317	-0.192491836330577
ODF2L|57489_calculated	0.00293228590028286	0.207274103711567
OGFR|11054_calculated	0.000870144932930019	-0.139669874327775
OR10AD1|121275_calculated	0.00103114007483008	0.8642113278981
ORC3|23595_calculated	0.00980162372242857	0.098366220252827
ORC4|5000_calculated	0.00949495348465224	0.112557604103005
ORMDL3|94103_calculated	0.00226902282005989	0.174356707236649
OSBPL3|26031_calculated	0.00201304888274033	0.199881603207959
OSBPL5|114879_calculated	0.00443206716139177	-0.165993753338298
OSBPL9|114883_calculated	0.00263934387240844	0.0898751851898975
OSBP|5007_calculated	0.00485302920084257	0.0525858810968431
OSCAR|126014_calculated	6.85800968389594e-06	-0.702464461902753
OSGEPL1|64172_calculated	0.00189438359082249	0.182241784895351
OTUD3|23252_calculated	0.00329454290119161	0.141377993596486
OTUD4|54726_calculated	0.00799738242262163	0.0851347262902544
OTUD6B|51633_calculated	0.00689576957278732	0.131134496106204
OXNAD1|92106_calculated	0.00894417739796415	0.159544611652163
P2RX4|5025_calculated	0.00386316750933016	-0.125017375212944
P2RY14|9934_calculated	0.00112765098372519	0.67628619555437
PABPC4L|132430_calculated	0.00937438504181218	2.34280647321447
PACRGL|133015_calculated	0.00888716778308228	0.183704459041351
PAFAH1B1|5048_calculated	0.00784664665001735	0.0531689785900367
PAIP1|10605_calculated	2.74495849920078e-05	0.194317172418085
PAIP2|51247_calculated	0.000387882029095627	0.0647376023211409
PAK6|56924_calculated	0.00207013870717834	-0.413380135050217
PALM|5064_calculated	0.00825546969777218	0.711710716914468
PANK3|79646_calculated	0.00530138803816553	0.141562257876979
PAPD4|167153_calculated	0.00320389405112161	0.0521402861878811
PAPOLA|10914_calculated	0.000448687980816422	0.0638611295760704
PAQR3|152559_calculated	0.00946625632433866	0.129779537652362
PAR5|8123_calculated	0.00532433364993907	0.627495295772674
PARG|8505_calculated	0.00863743779781454	0.10075395499029
PARP11|57097_calculated	0.000150194715277903	0.205058290002795
PARP16|54956_calculated	0.00854252757803078	0.134677421768814
PARVG|64098_calculated	0.00664470928650586	-0.0731464480636047
PCDHB2|56133_calculated	0.00852353805282616	2.50117523020136
PCMTD2|55251_calculated	2.99480659569653e-05	0.156814614541271
PCNP|57092_calculated	0.00223044511701404	0.0627556050281141
PCSK7|9159_calculated	0.00397927316915645	-0.0875755853342025
PCYOX1L|78991_calculated	0.00198103703787282	-0.160515898273637
PCYT1B|9468_calculated	0.00510347755332263	1.40642131207684
PDCL|5082_calculated	0.00473371639241441	0.126993064098059
PDP1|54704_calculated	0.00935908524419628	0.152898306782808
PDP2|57546_calculated	0.00273243465904854	0.317566388848802
PDS5A|23244_calculated	0.00182237742760151	0.0812468826004841
PDS5B|23047_calculated	0.00886006108434301	0.111355104707909
PDZD9|255762_calculated	0.000380652833190842	0.66560367724913
PDZK1|5174_calculated	0.00226877957383587	0.423782579692184
PEX12|5193_calculated	0.00556839324049275	0.356744403248249
PEX13|5194_calculated	0.00376949282092116	0.150437630239082
PFN1|5216_calculated	0.00170885155316052	-0.0644829182600639
PGBD1|84547_calculated	3.10496354039874e-05	0.454120116803827
PGCP|10404_calculated	0.00180662198473414	-0.243481534175761
PGLYRP2|114770_calculated	0.00203571890375041	1.10856209080507
PGM2L1|283209_calculated	0.000601679272114034	0.301907923046084
PGP|283871_calculated	0.00993822827174102	-0.132600416759013
PGRMC1|10857_calculated	0.00145751461772225	0.104531133266351
PHACTR2|9749_calculated	0.000604006854106655	0.191139281827347
PHACTR4|65979_calculated	0.00532079514401486	0.0820635167272828
PHC3|80012_calculated	0.00731267882212209	0.12000574012251
PHF14|9678_calculated	0.00123439861017186	0.181985813943482
PHKA1|5255_calculated	0.00839779939638293	1.07946049322796
PHOSPHO2|493911_calculated	0.00290370304575955	0.300741017974077
PI3|5266_calculated	0.00286029419682881	-2.51441994189999
PIBF1|10464_calculated	0.00307104610119524	0.157319250963383
PIGN|23556_calculated	0.00618046174676311	0.133014218645628
PIK3R2|5296_calculated	0.00854417747333956	-0.201713047845408
PIK3R5|23533_calculated	0.00505597113044618	-0.202485657307002
PILRA|29992_calculated	0.0039022996041605	-0.312821880610701
PIM1|5292_calculated	0.00349018525176223	0.151724366061064
PIM2|11040_calculated	0.00413530611206243	0.124547952926678
PIP4K2B|8396_calculated	0.00552566724652236	0.0705504603936315
PITPNM1|9600_calculated	9.32289647867129e-05	-0.279953049907644
PIWIL4|143689_calculated	0.00293313833665752	-0.255649292451811
PKIA|5569_calculated	0.00762443091635692	0.842783889292107
PKM2|5315_calculated	0.00512580984969785	-0.0889946985224813
PKN1|5585_calculated	0.00289731680041421	-0.069573433191596
PLA2G12A|81579_calculated	0.00964253420399574	0.190973557907592
PLA2G15|23659_calculated	0.00415499200340634	-0.16059619879046
PLAGL1|5325_calculated	0.00286980574787199	0.201429505192183
PLAU|5328_calculated	0.00688370886202876	0.347917482645091
PLB1|151056_calculated	0.00295376214636583	-0.290631549669709
PLCXD2|257068_calculated	0.00155621675515664	0.46485612847317
PLDN|26258_calculated	0.00395104604366586	0.069381133468926
PLEC|5339_calculated	0.00657460838618036	-0.243569763503661
PLEKHA3|65977_calculated	0.00200553121597275	0.111186534528651
PLEKHA8|84725_calculated	0.000662763153405212	0.745098680165253
PLEKHM2|23207_calculated	0.00333120579653838	-0.0905888566044681
PLEKHN1|84069_calculated	0.00370491020756901	-0.937454933778223
PLIN1|5346_calculated	0.00316073709903539	0.959291084143924
PLOD3|8985_calculated	0.00527665354024664	-0.124119261769855
PLP1|5354_calculated	0.00094179736814072	1.13338970206159
PLP2|5355_calculated	0.000993601775711611	-0.12879147988098
PLS3|5358_calculated	0.00465108762023923	2.00805961106725
PLSCR1|5359_calculated	0.000185005787403502	0.201041999076817
PLSCR3|57048_calculated	0.000804048762359855	-0.168182514846712
PLSCR4|57088_calculated	0.00699752811998795	1.60681848941048
PLXNB2|23654_calculated	0.00762636423557493	-0.106431692749026
PMS2L2|5380|1of2_calculated	0.00700831672811173	0.496245043378211
PNKP|11284_calculated	0.00577615250642104	-0.0861310341573267
PNMA1|9240_calculated	0.00170483332420544	0.222451372133276
PNPLA2|57104_calculated	0.0065719635350365	-0.0993957511082704
PODXL|5420_calculated	0.00399864474299129	0.388446859884198
POLD4|57804_calculated	0.00492558772306161	-0.114681733053176
POLE4|56655_calculated	0.0093298178515361	-0.132665243408881
POLR2E|5434_calculated	0.00371246808336459	-0.078154780849498
POLR2L|5441_calculated	0.00982217171138438	-0.0943969063595303
POLR3F|10621_calculated	0.00173639626801092	0.10286461459362
POT1|25913_calculated	0.00996593971796538	0.102021037073934
PPAPDC1B|84513_calculated	0.000208492135626757	0.153006485266699
PPARGC1A|10891_calculated	0.00366040739177323	-1.03807940578163
PPM1A|5494_calculated	0.00423806038202991	0.103939478096811
PPM1F|9647_calculated	0.00277623666564911	-0.111943049628548
PPM1K|152926_calculated	0.000756205150330436	0.249526709187658
PPM1M|132160_calculated	0.00159305906255803	-0.221668896275145
PPP1CA|5499_calculated	0.000618217205374566	-0.0701798937146772
PPP1R12C|54776_calculated	0.00556503487658453	-0.107901105399825
PPP1R9B|84687_calculated	0.0043923105405508	-0.0842429922176543
PPP2CB|5516_calculated	0.00648417011223636	0.0688752190009551
PPP2R5E|5529_calculated	0.00453555264280717	0.103972001427802
PPP3CB|5532_calculated	0.00934568471246491	0.0649363706889301
PPP3CC|5533_calculated	0.005138317206137	0.114743288281793
PPP4R2|151987_calculated	0.00892564914973687	0.0778571963485479
PPP6C|5537_calculated	0.00801442932782561	0.0524426449796839
PPPDE1|51029_calculated	0.00171280317955955	0.101165711235407
PPPDE2|27351_calculated	0.00687291613487571	-0.135697852614021
PQLC1|80148_calculated	0.00214123622475225	-0.134694249821932
PQLC2|54896_calculated	0.0015851756551682	-0.216204751802229
PRELID1|27166_calculated	0.004311802023626	-0.100386174209165
PRIM2|5558_calculated	0.00764324631602658	0.146903469760826
PRKACB|5567_calculated	0.00217649925545431	0.152939165026423
PRKCD|5580_calculated	0.00166495059587377	-0.149258135773764
PRKCI|5584_calculated	0.00303465803966866	0.149426439655644
PRKD3|23683_calculated	0.000248939049821484	0.456490686277167
PRKRIR|5612_calculated	0.00232546722017705	0.0731389728083449
PRMT10|90826_calculated	0.00164942998932635	0.15420747464416
PRPF39|55015_calculated	0.00972549096678177	0.0975109499897863
PRPF40A|55660_calculated	0.00195080097363012	0.0703283675828317
PRPF4B|8899_calculated	0.00819075997355514	0.0607816363754001
PRRC1|133619_calculated	0.000133114085764994	0.161433860009918
PRRT2|112476_calculated	0.00682432267184662	0.560315354249889
PRSS30P|124221_calculated	0.000812185991631009	-0.916334418016068
PRSS36|146547_calculated	2.03876525355367e-05	-0.812116419205773
PRUNE|58497_calculated	0.00894530331021976	0.117127093337198
PSD2|84249_calculated	0.00527308708371468	1.13964307393864
PSD4|23550_calculated	0.00116886183442323	-0.0864613602597316
PSIP1|11168_calculated	0.00239776591129636	0.0845195743227561
PSMD10|5716_calculated	0.00199790957665905	0.101125436986171
PSTPIP1|9051_calculated	0.000704157164053126	-0.297868830412482
PTAFR|5724_calculated	0.00176613340372457	-0.469673979121352
PTENP1|11191_calculated	0.000184151571323759	1.37967959406383
PTGER1|5731_calculated	0.000872958243771318	-1.08498721145023
PTGES3|10728_calculated	0.00583763499661584	0.0600040794076577
PTGFRN|5738_calculated	0.00113155606977688	0.982385863021124
PTK2B|2185_calculated	0.000616528756506337	-0.121242590399981
PTK7|5754_calculated	0.00759951853358692	0.404524658456632
PTPLAD1|51495_calculated	0.00144377913039514	0.139708908587029
PTPLA|9200_calculated	0.00277431726456167	0.385333716967404
PTPLB|201562_calculated	0.00184698828858847	0.156404278285193
PTPN11|5781_calculated	0.00950702063599907	0.0794601923589815
PTPN18|26469_calculated	9.94117648060762e-05	-0.166635164583791
PTPN4|5775_calculated	0.00650497147270829	0.193282876232274
PTPN6|5777_calculated	0.000622243504331325	-0.104367096158388
PTPRVP|148713_calculated	0.00661901058595482	-0.425174249033916
PTX4|390667_calculated	3.51221593130409e-05	-1.53528192169465
PUM1|9698_calculated	0.00906752156648715	0.0459230261047646
PUM2|23369_calculated	0.00107655592142889	0.0709226409741793
PURB|5814_calculated	0.00512735270171346	0.0953822938211959
PYCARD|29108_calculated	0.00239109103027684	-0.138980487881248
RAB11A|8766_calculated	0.00071146542794114	0.0621713664634043
RAB11FIP2|22841_calculated	0.00685398742222916	0.118640699159475
RAB1B|81876_calculated	0.00139470679882049	-0.0796514946766908
RAB23|51715_calculated	0.00278262259164061	0.551314119119041
RAB24|53917_calculated	0.00976185649041644	-0.165530849740439
RAB39B|116442_calculated	0.00138493851770463	0.524739403694937
RAB41|347517_calculated	0.00849122097057636	0.347491459953675
RAB9B|51209_calculated	0.00536496170830498	0.596101274120675
RABGGTA|5875_calculated	0.00570575037153179	-0.105552534158489
RAC2|5880_calculated	0.00157037229320568	-0.055535450880188
RAD17|5884_calculated	0.00580949546526295	0.0886493092050848
RAD1|5810_calculated	0.00262758432157866	0.131634565832897
RALA|5898_calculated	0.000912722313729213	0.153870747516846
RAP2A|5911_calculated	3.447313833162e-05	0.230019632872788
RARS2|57038_calculated	0.00628312519637937	0.0554612019902812
RASA3|22821_calculated	0.00607594724331292	-0.125635796586788
RASSF4|83937_calculated	0.00463851881690661	-0.411613089481488
RB1CC1|9821_calculated	0.00512460580947027	0.100871589163902
RBBP4|5928_calculated	0.0029054711999956	0.0728790973073942
RBBP6|5930_calculated	0.00710019167892653	0.0701631175520888
RBBP9|10741_calculated	0.00874046124554157	0.142261366408359
RBM12B|389677_calculated	0.00289854390764043	0.20816823677399
RBM12|10137_calculated	0.00937726422301367	0.0775192898363997
RBM26|64062_calculated	0.00908242843616112	0.0770339685022188
RBM27|54439_calculated	0.00498473224267041	0.102944277223845
RBM41|55285_calculated	0.00215139943260709	0.166619174680701
RBM45|129831_calculated	0.00645877030251961	0.111261080720351
RBM7|10179_calculated	0.00661103362454254	0.0855047206663242
RBM8A|9939_calculated	0.00210350280009803	0.0821531896479944
RBMS2|5939|1of2_calculated	0.00227302077572173	0.261715068420099
RBMS2|5939|2of2_calculated	0.0058662980686495	0.197275983727888
RCHY1|25898_calculated	0.0033521647904393	0.0961959373487089
RCN1|5954_calculated	0.00164631719301831	0.163329407623651
RCOR2|283248_calculated	0.00348613400636944	0.774930757144369
RCOR3|55758_calculated	0.00632988096157791	0.0710461803795002
RDH14|57665_calculated	0.00257126915110626	0.154048514420577
RDX|5962_calculated	0.000197049508410299	0.151570166533398
REEP4|80346_calculated	0.00360372602633194	-0.111599132439437
RFXAP|5994_calculated	0.00127171230465256	0.184960438859058
RG9MTD2|93587_calculated	0.00684449105606392	0.217324534381669
RGS19|10287_calculated	0.00292965766748438	-0.126490222871108
RHBDF2|79651_calculated	0.000335775486442956	-0.31541064077804
RHOBTB3|22836_calculated	0.000122769844463621	0.619721102411848
RHOG|391_calculated	0.000441082238499	-0.120718228550078
RHOH|399_calculated	0.000776842637172595	0.360445941937695
RILP|83547_calculated	0.0073106006892792	-0.200754527296454
RIMKLA|284716_calculated	0.00998598961042742	0.691694803913919
RINT1|60561_calculated	0.00990480136409528	0.0869338798388033
RNASE3|6037_calculated	0.00817950597491888	-0.275029865835266
RNASEH2B|79621_calculated	0.00638948115306957	0.0843113567654505
RNF103|7844_calculated	0.00171840014305991	0.156452073124262
RNF125|54941_calculated	0.00564037523125703	0.180019463529333
RNF135|84282_calculated	0.000631260161653361	-0.143454591166616
RNF166|115992_calculated	0.00325393486004944	-0.118165753121749
RNF207|388591_calculated	0.00708216439358278	-0.447542641222886
RNF214|257160_calculated	0.00787684968774417	0.0656606637700522
RNF2|6045_calculated	0.00985821636141078	0.101823730213732
RNF38|152006_calculated	0.00100995380202102	0.0731077975161534
RNF40|9810_calculated	0.00125127498435744	-0.0679017432864545
RNF8|9025_calculated	0.00430692399403755	0.144612630307522
RNH1|6050_calculated	0.0021471128065479	-0.143117501527889
RNMT|8731_calculated	0.0011663796932127	0.115711523714357
RNPEPL1|57140_calculated	0.00092984490366557	-0.122294083381253
ROD1|9991_calculated	0.00622611656971122	0.0820542551001021
ROGDI|79641_calculated	0.0084021573311207	-0.281472442819146
RPP14|11102_calculated	0.00918755873859685	0.0844434595931389
RPP40|10799_calculated	0.0072345958578822	0.21343284288115
RPRML|388394_calculated	0.00504309572984643	1.23004625471514
RPS6KB1|6198_calculated	0.00216427245306842	0.0869835406089244
RPSAP58|388524_calculated	0.00107449300958311	0.628096223392578
RRH|10692_calculated	0.00235456396922914	0.709684659832609
RRN3P1|730092_calculated	0.00573353070078948	0.276871174874474
RRP15|51018_calculated	0.00273880432295917	0.237581951981995
RSBN1|54665_calculated	0.00537413601089708	0.104435315294845
RUFY2|55680_calculated	0.000130518277410302	0.146156027518395
RUNX1|861_calculated	0.00105104272035432	0.143076357210329
RWDD2A|112611_calculated	0.00683777911362582	0.384704390611558
RWDD3|25950_calculated	0.00211205311381566	0.161513032525537
RXFP2|122042_calculated	0.000338580926252899	-1.01741799264368
S100A11|6282_calculated	0.00767656922433366	-0.191324667394302
S100A8|6279_calculated	0.00940175617567429	-0.342137432722599
S100A9|6280_calculated	0.00771546822746538	-0.346248918564551
S100PBP|64766_calculated	0.00916253067372602	0.107194761638867
S100P|6286_calculated	0.0028551732411838	-0.673828625953636
S1PR2|9294_calculated	0.000564611120557932	0.585048634468181
SAP30L|79685|2of2_calculated	0.00866984591575042	0.15160211907499
SARS|6301_calculated	0.00973964419159512	-0.0695497100131169
SART1|9092_calculated	0.0027967300125056	-0.0746809484358597
SASH3|54440_calculated	0.00796870836844381	-0.0836440850901878
SAV1|60485_calculated	0.00412445083718292	0.19219347957032
SC5DL|6309_calculated	0.000684158511904995	0.214931279435513
SCAI|286205_calculated	0.00473934429048885	0.237079938188894
SCARNA15|677778_calculated	0.00091009257193874	0.868987653573486
SCARNA18|677765_calculated	0.00688879435161541	-0.790849185940152
SCARNA27|100124533_calculated	0.00581498521028426	0.338685305187759
SCD|6319_calculated	8.94123748101194e-05	0.628573523480617
SCFD1|23256_calculated	0.00102468808820877	0.0775489462572154
SCGBL|284402_calculated	0.00166376926770353	0.745907453479742
SCN9A|6335_calculated	0.00409163603911339	1.72463824535975
SCOC|60592_calculated	0.00162941565866475	0.114645742094609
SCPEP1|59342_calculated	0.00021956463305953	-0.480015442771661
SCRN1|9805_calculated	0.00184196607811674	0.860160704184972
SCRN3|79634_calculated	0.00206672530153449	0.154377909072696
SDHC|6391_calculated	0.00721747136015481	0.0848455031865061
SEC23A|10484_calculated	0.00222610851609875	0.0859334715796979
SEC24A|10802_calculated	0.00801175052850545	0.0900751216407754
SEC24B|10427_calculated	0.00471387445514537	0.0639116890961654
SEC31A|22872_calculated	0.000218580585039155	0.059241322973826
SEMA4A|64218_calculated	0.00139129393453202	-0.334997024695337
SEMA6C|10500_calculated	0.00659131086582675	0.545173276549764
SEPHS1|22929_calculated	0.00154648895486568	0.122104412361691
SEPN1|57190_calculated	0.00661290483970957	-0.122711696439729
SEPT7|989_calculated	0.00796311790638884	0.0483164170738041
SERAC1|84947_calculated	0.0011972772371448	0.265480473835544
SERF2|10169_calculated	0.00414362674271294	-0.0697016063832447
SERPINA1|5265_calculated	0.00173833200197917	-0.606504379671714
SERPINB6|5269_calculated	0.00418231204964923	-0.313800692706169
SERPINE2|5270_calculated	0.00985594868821434	1.02053022671026
SERPING1|710_calculated	0.00807063463811896	0.304714883898913
SH3BGRL2|83699_calculated	0.00404166891941099	0.700456384261761
SH3BGRL3|83442_calculated	0.0045530434427631	-0.0874348821752705
SH3BP1|23616_calculated	0.00170988711116143	-0.118900501116659
SH3YL1|26751_calculated	0.00222213111935131	0.209727537991004
SHKBP1|92799_calculated	0.00100764760168694	-0.119443533169688
SIGLEC10|89790_calculated	0.00241080959652776	-0.354264609786591
SIGLEC15|284266_calculated	0.000473034601714302	-0.531102226282363
SIGLEC7|27036_calculated	0.000478975663563334	-0.782685191858086
SIGLEC9|27180_calculated	0.00296621556947014	-0.656211042954415
SIPA1|6494_calculated	0.00200744505078079	-0.0889617881406321
SIRPB1|10326_calculated	0.00765264591999885	-0.533351490066249
SIRT7|51547_calculated	0.00442066326992272	-0.129661034089765
SLC11A1|6556_calculated	0.00260225593855001	-0.67158054694947
SLC12A2|6558_calculated	0.00317905264010758	0.320510458724987
SLC15A3|51296_calculated	0.00829655002494579	-0.529567774999673
SLC16A10|117247_calculated	0.00448774910674711	1.14295869377667
SLC16A1|6566_calculated	0.0064163221578927	0.340703086979451
SLC16A5|9121_calculated	0.00325282914065718	-0.172257805180046
SLC19A2|10560_calculated	0.00362330405872563	0.276093647021212
SLC22A18AS|5003_calculated	0.0010460028776129	-0.681607957984732
SLC22A18|5002_calculated	0.00733212812808232	-0.27181264376744
SLC22A4|6583_calculated	0.00845012792799802	-0.279328379451359
SLC23A1|9963_calculated	0.00225023786474356	0.404995312036712
SLC25A16|8034_calculated	0.00639082750493339	0.114785353361542
SLC25A1|6576_calculated	0.00236396433853145	-0.126417279928231
SLC25A30|253512_calculated	0.00133859836455584	0.180921784121
SLC2A12|154091_calculated	0.00311496216673689	0.44174301139481
SLC35A3|23443_calculated	0.00539478504442018	0.112816113869331
SLC35A4|113829_calculated	0.00989000591783184	-0.0623394840553484
SLC35F5|80255_calculated	0.00091101079309425	0.174126513377113
SLC38A10|124565_calculated	0.00536055947306564	-0.103522554501138
SLC39A10|57181_calculated	0.00163622169819848	0.182332372179973
SLC39A4|55630_calculated	0.00227967200077156	-0.314200008002211
SLC44A4|80736_calculated	0.00130776366963653	-1.91981982341327
SLC4A7|9497_calculated	0.00163887113031119	0.311505765879624
SLC5A3|6526_calculated	0.00316016961553574	0.193539514215643
SLC9A3R1|9368_calculated	0.0074551928547426	-0.0730323337368472
SLCO3A1|28232_calculated	0.00147516846457339	-0.191397516793684
SLMO1|10650_calculated	0.00424448296457353	0.486482347705842
SMAD1|4086_calculated	0.00171471493685197	0.375535814256962
SMAD4|4089_calculated	0.00810559090376772	0.0872275159156467
SMAP2|64744_calculated	0.00506851581245704	-0.114730621886634
SMARCE1|6605_calculated	0.00696402234568487	0.0704474654715012
SMEK1|55671_calculated	0.00657141903367898	0.0441875235479354
SMEK2|57223_calculated	0.0068108215137539	0.0689007809789982
SMO|6608_calculated	0.000197441969520486	1.16117447912812
SNAPC2|6618_calculated	0.00596894794533675	-0.176633358881692
SNORA15|677803_calculated	0.00281235214836583	0.495817869356031
SNORA26|677810_calculated	0.00535538010557999	0.415338553072918
SNORD111|692214_calculated	0.00154538217736173	0.68160919550775
SNORD116-14|100033426_calculated	0.00438611090913266	1.10644788364632
SNORD116-24|100033435_calculated	0.00989278191945367	0.8483848805407
SNORD116-27|100033439_calculated	0.0057627632938825	1.56242241345265
SNORD116-5|100033417|2of2_calculated	0.00571695587636123	1.21067858194573
SNORD5|692072_calculated	0.00599219662713793	0.166359837329871
SNORD90|692206_calculated	0.00943339562418819	0.636236135778332
SNORD98|692211_calculated	0.00377044924675945	0.235253562909809
SNRNP48|154007_calculated	0.000634060849601353	0.15262965543308
SNX17|9784_calculated	0.00191706849237423	-0.0534071321188647
SNX4|8723_calculated	0.00166665510982652	0.0814838694798165
SOCS2|8835_calculated	0.00491239063788494	0.632736142381548
SOCS3|9021_calculated	0.000241689731092482	0.431988593881763
SOCS7|30837_calculated	0.00890697917731382	0.173164723749394
SORCS2|57537_calculated	0.00278236731140558	-1.30166311676173
SOS1|6654_calculated	0.00890122383579963	0.128254746282435
SOX10|6663_calculated	0.00925530886477427	0.527295613797747
SP4|6671_calculated	0.000358064998963629	0.259824215188132
SPARC|6678_calculated	0.00945831727239361	0.445536537382641
SPATA7|55812_calculated	0.00366712127341358	0.217770319609546
SPATC1|375686_calculated	0.0039408663181788	-0.586182369412404
SPATS2|65244_calculated	0.00306428414957151	0.243238491959565
SPCS2|9789_calculated	0.00123353363724859	0.168121113768595
SPDYA|245711_calculated	0.00176219255965857	0.0878720412737596
SPDYE5|442590_calculated	0.00881233383827002	0.27368595040242
SPG21|51324_calculated	0.00982906040077649	-0.0595618598661695
SPI1|6688_calculated	0.00293557832066373	-0.124202075565445
SPOCK1|6695_calculated	0.00168465541146967	-1.28289205199781
SR140|23350_calculated	0.00124686142169011	0.0956410340274967
SRP54|6729_calculated	0.00475298197725556	0.0591500765005173
SRP9|6726_calculated	0.00456151903899219	0.0610382848720602
SRSF12|135295_calculated	0.00669263978698908	0.406947668652096
SRSF1|6426_calculated	0.00225240857666184	0.0701554146832033
SS18|6760_calculated	0.00129845079071158	0.0673596698048923
SSH3|54961_calculated	0.00623762752429083	-0.136672077176056
SSPN|8082_calculated	0.00123579371899703	0.904169747293658
SSR1|6745_calculated	0.0054983139904017	0.0671112564260519
SSR3|6747_calculated	0.00490415118842539	0.0686709279501849
STAB1|23166_calculated	0.00122888502728233	-0.428115742882051
STAC3|246329_calculated	0.00859362417994158	-0.185602032847606
STAM2|10254_calculated	0.00541341763222188	0.0915858419986933
STARD3NL|83930_calculated	0.00450211678238825	0.0598689659448286
STAT4|6775_calculated	0.00558436420230258	0.498156216717033
STAT6|6778_calculated	0.00748203912852487	-0.0662645078404505
STK10|6793_calculated	0.00432814831694408	-0.0840813432908552
STK11IP|114790_calculated	0.00804765612504869	-0.0914064636811484
STK3|6788_calculated	0.000419939781570459	0.137028846600242
STON2|85439_calculated	0.000832181752716445	0.66889400282729
STOX1|219736_calculated	0.00455080103571271	0.666481037332597
STRN4|29888_calculated	0.00877338414288061	-0.0784649059787581
STX17|55014_calculated	0.00772554606216261	0.138742184471001
STX3|6809_calculated	0.00750115869423771	-0.186124322288057
