TCGA.AB.2811	TCGA.AB.2816	TCGA.AB.2818	TCGA.AB.2824	TCGA.AB.2826	TCGA.AB.2835	TCGA.AB.2836	TCGA.AB.2837	TCGA.AB.2839	TCGA.AB.2845	TCGA.AB.2848	TCGA.AB.2851	TCGA.AB.2866	TCGA.AB.2871	TCGA.AB.2873	TCGA.AB.2880	TCGA.AB.2884	TCGA.AB.2900	TCGA.AB.2909	TCGA.AB.2924	TCGA.AB.2927	TCGA.AB.2932	TCGA.AB.2948	TCGA.AB.2963	TCGA.AB.2967	TCGA.AB.2969	TCGA.AB.2971	TCGA.AB.2972	TCGA.AB.2973	TCGA.AB.2976	TCGA.AB.2977	TCGA.AB.2979	TCGA.AB.2986	TCGA.AB.2993	TCGA.AB.3000	TCGA.AB.3006	TCGA.AB.3008	TCGA.AB.2805	TCGA.AB.2812	TCGA.AB.2825	TCGA.AB.2833	TCGA.AB.2853	TCGA.AB.2867	TCGA.AB.2869	TCGA.AB.2877	TCGA.AB.2879	TCGA.AB.2903	TCGA.AB.2919	TCGA.AB.2921	TCGA.AB.2925	TCGA.AB.2931	TCGA.AB.2934	TCGA.AB.2936	TCGA.AB.2938	TCGA.AB.2955	TCGA.AB.2964	TCGA.AB.2965	TCGA.AB.2966	TCGA.AB.2970	TCGA.AB.2975	TCGA.AB.2978	TCGA.AB.2981	TCGA.AB.2983	TCGA.AB.2984	TCGA.AB.2987	TCGA.AB.2988	TCGA.AB.2990	TCGA.AB.2992	TCGA.AB.2995	TCGA.AB.2996	TCGA.AB.3002	TCGA.AB.3009	TCGA.AB.3011
PIM2|11040_calculated	4.79626548895221	4.32362947142076	5.29586993101542	5.41588032795334	4.61106021854104	4.74306789382679	5.18897845674158	4.14959268191054	4.02383196016716	5.1233930582983	5.09361510434445	4.47816936583603	4.40083845974644	5.54979852699309	4.47785862434737	4.55343423373615	5.09917735978996	4.37581097993685	4.85328709597633	4.64066719717959	6.37671233493364	4.77230269576607	4.9123001653536	4.9609703564039	5.14601567455394	4.29009259303706	5.55392567347005	5.21655186934993	5.29232899582014	6.07142374715398	5.33308735191864	5.10122564216476	5.6087915045127	4.90285985093732	4.52163498547708	5.1550894114504	5.14511901599746	4.49371137263917	5.25132901995804	4.16902704513482	4.94920340189174	4.1566959334401	6.08411104954123	6.02932477796769	5.57401974094	5.81481699493118	4.44665324728625	5.2819986257634	4.93231634247416	4.88678423706052	6.12157495861315	5.85961181088625	6.21144057603039	6.38669198129275	4.80793703510205	4.88013204320628	5.45061742373415	4.70878869348935	4.96763897488154	5.62959267813662	5.50958500728444	4.5456162986783	5.08708938949686	6.82752054890718	4.99294060143593	5.41907027660448	5.91238160980535	5.24513813925881	6.21549999574736	6.14505378272208	7.26117348207628	4.47392974563665	5.96780264519639
PIP4K2B|8396_calculated	3.51898827044407	4.58743700386665	4.59465603110422	4.31327487956477	4.40792373325016	4.492673596144	4.59595711679275	4.37912186515204	5.15103887067431	4.94667472305433	4.44264497633718	4.48877205929985	4.42640566222002	5.07465100010072	4.02285602719533	4.84521403070769	4.70908657038769	4.44454118329264	5.04986597056851	4.64026807700984	4.77537192422855	4.6172749706701	4.52452134282355	5.01146880274298	4.59191872937568	4.50717303767246	4.6456843682662	4.63639261072674	4.18040250682865	4.98081134571801	4.87357699429696	4.96161406834041	4.71750644233093	4.99673220438065	4.93390778044301	5.25229832628797	4.77470273523494	4.8700243513749	4.65342121905285	4.3090742986377	4.39050260803321	5.08279624567082	4.5071540047982	4.86036693013812	5.25446176976918	5.12704304060739	5.12112732985528	5.4736018556028	4.97214579652037	4.4852271546646	4.95812346792962	5.11517477464462	5.39937278353002	5.02229678629346	4.65116652800466	4.89771963057384	4.61106021854104	5.23271063634165	4.94598686641759	5.24669310157826	4.56201646063611	4.02119542451449	5.13726988660173	5.36583948642589	4.05185929883525	4.97427691054843	4.88238872137931	4.60566026031578	5.18715409117179	4.77674094999501	5.20894638370714	4.79166302297979	5.10215839199798
PIWIL4|143689_calculated	3.90357821533194	4.31848315749208	5.60115272951202	4.39426031724881	4.4947420040282	5.24381757708957	4.17598759437313	3.95743176274779	3.75132445816619	4.50115248852829	5.61136126391975	3.90857275875175	5.01642500349979	3.44517049122698	4.22094900446678	4.3576646008127	4.39338874122582	4.54254903615735	4.25701061820602	5.75225886958858	2.9018612607391	5.4678989497466	4.27034205268023	4.89041264350776	5.05027530629268	4.61605180945803	4.98787109547899	3.32626408456476	4.72045906446142	4.04351074472754	3.37101513594597	3.87772462131152	2.86227284118656	5.26622809090715	5.05549068922749	4.35176258620679	3.48127310508698	3.85912474804205	4.79350056947862	3.77437593175483	2.53144384598003	4.32415533862245	2.8203219481121	3.89007697294606	4.61119599188091	4.84027690520055	4.22969558253257	4.01486407464728	4.93004657065804	5.30449278897383	3.57562697817732	2.87497397283599	1.6059209633507	1.43573525887347	3.96013171084485	4.17103064386487	4.79210570566291	1.38377340195843	3.16915535883089	4.53125668149523	2.85998941991669	3.79884891004261	4.47038067855558	3.70338867816272	1.93967793711479	3.40502570242992	5.11901580031543	4.85598969730848	1.18307357621485	3.84537964918669	2.05890523056773	4.72063416939777	4.95807241378286
PKIA|5569_calculated	0.549324163967891	0.465504369629506	1.15283240468942	0.80099305748919	1.5659383133999	0.247076831930818	0.59378400526066	0.0709388213434375	0.017351841787775	0.321581806521283	0.437547355287785	0.341416524478722	1.06633033723499	1.87656605875172	1.18624698614531	0.0740943535738734	0.564329386842937	0.0953168415347697	0	0.939377046547795	1.95601946907136	0.768247854902845	2.3554673883761	0.444242994222485	0.173383321214723	0.173639163570579	2.25495678746137	1.2887719672474	0.93432777831537	0.258338011169037	1.3891262269247	0.338338834684812	0	2.54292661184783	0.0136409106693863	2.54641296687176	0.19269917799206	0.755998483797707	0	0.204391162929781	0.194213156311207	0.355918371512278	1.40337680668708	1.93892559300049	1.97998872955873	2.64020443895106	3.02146196012074	2.28631933337504	0.332507445958037	0.150949541471927	0.120750053334926	1.37155886261196	2.9430586388904	3.8963493588832	0	2.88305379218576	0.172743516760187	0.884402552983687	0.443500567057692	2.31074727546341	3.62635736219124	0.0842003616746553	0.545968369105293	2.19389787515414	1.06646811729821	0.263395034517309	2.49664130118546	1.53086979793141	3.20067697436783	1.79022988295567	1.0224743465749	2.46500799213759	1.76934859947786
PKM2|5315_calculated	8.62502422229307	8.00102304897483	8.00657517966224	7.92199917865599	8.70647978657145	8.93819432654225	7.83844507123371	8.10477957049401	6.90710097329565	7.42488178890369	7.96634797974522	8.44580366224559	8.06554861687347	7.21495240748784	8.18650897624626	7.53070752555529	7.92436003199185	8.34083684273598	7.9326252045489	8.53661323490449	7.40671777801598	8.72122191512676	8.89961190240297	8.17493816250761	7.72044469944134	8.80719196560237	7.49051076566109	6.04575747754748	8.4469997211001	7.45803825345052	8.48261639120822	7.64138851472039	7.86745420029926	7.39876421012176	7.63939136037891	7.76065408922053	7.22510040597285	8.03985122855142	7.33457542619877	8.42391888845694	9.05448819227591	7.84322638103933	7.62363205957591	7.25992023597961	7.73183287839743	6.7205315714273	6.59944872542542	7.22931489224814	7.5483703455168	8.6397910848231	7.58644876274311	8.07161466878878	6.80004438045918	6.79962873331527	5.14898289834745	5.98279740045052	7.80700773179039	6.7863598136928	7.15601125585219	6.88706338818085	7.94933298826725	7.98796259058028	6.98671127582556	6.57776415900829	7.6533180277237	7.60185471108366	7.36202270321967	8.80033565054613	7.10737716269551	7.74096734988184	8.24164668017254	8.20561635265752	7.4740376733302
PKN1|5585_calculated	7.4445734834088	6.38558806841832	5.66940100105782	6.24523703761879	6.05425374184893	6.31998275235068	6.47450256274511	6.25817403867315	5.83905510094627	6.22969942737655	6.05900693616939	6.69014607585037	6.71042763348594	6.39502680026157	5.90566859642121	6.48333694873117	6.46317612269454	6.80877888044669	6.00054316259042	5.90158375186325	6.0525919596764	6.48504517097276	6.3462584133875	5.6603696250815	5.78586175948703	5.89184930638541	5.3960430053829	5.62566793568841	5.89593753889482	5.69079141012868	7.34988980825878	7.01948620562457	6.59536938622648	5.84913608557315	6.66448284036468	6.35138804836083	6.44701377675387	5.71996373073486	5.44020475217531	6.34985354836261	6.02157744359282	5.60439162335815	6.24916655998426	6.19939555638062	5.82111577160833	5.70129398454215	5.52738942516654	6.2637856138908	6.07851163655707	6.37850642121896	6.03449086134016	6.39910955575209	6.0482492661216	6.30186562393663	5.27921126023156	5.87164161764044	5.19851379804566	6.06240885771999	5.37954472231334	6.08286009878091	5.83770109093387	6.05927090448799	5.50014555393401	6.03861835079032	6.55698725594517	6.05810864940117	5.80492089830607	6.38910212856063	6.03947401840054	6.08968245895019	6.21888963701767	5.92865693838891	6.05344155415629
PLA2G12A|81579_calculated	0.948002715212446	2.01546188694375	2.70445148592082	3.56730205750552	2.42441154712683	2.07268893625628	2.77953289240398	2.20486063230975	3.08135667242498	3.32455141336543	2.56637680032112	2.28190592389719	2.26011600981518	3.39119030648221	2.48733198712778	3.31563868204732	2.83911306555634	2.48949155669908	3.05746760174998	2.81278570886744	2.58844480764187	1.65681667964932	2.42891955352646	3.24903568496887	2.77953289240398	2.25059782304823	2.6659839183728	4.22624647806506	2.29392955998811	3.24197743132115	1.94972167756984	2.93035887611242	2.57201651312894	3.64535581294829	3.0593379707103	3.32899439393547	3.54396598188347	2.58940396668385	3.53898505672629	2.22391675051899	1.92679647717501	3.4092279872605	3.08708938949686	3.85314734057169	2.74278234020002	3.64159226857218	3.38948421235389	3.27759799370096	3.03643299954236	2.08997264353895	3.37953779122788	2.92177906346554	2.71716642076594	5.11882067012769	3.33843867763981	3.82154695883433	2.80688081579387	3.24795788565106	3.17477391697777	3.34716955601921	3.33391027500152	2.13760188596769	2.87215895722894	3.74501138904009	2.07313470463022	3.43336010024935	3.06622699355178	2.84629271876723	3.56457327896072	3.38729360307271	2.83794324189103	2.8211387374907	3.41886457739032
PLA2G15|23659_calculated	4.36874041667974	3.66304853475445	3.63217513539748	4.1967014582201	3.62508341792203	4.71339888820654	4.05790943536701	4.4585591801671	3.19284118097094	3.23584957650756	3.70709403839895	4.3449562891265	3.840292013827	2.7719911892208	4.11614014992072	3.57278055290467	4.08506767764419	4.54678953279636	3.12305363278077	3.86847935312513	3.77545094180677	5.17368313190672	3.42724411279939	2.91276481609769	4.04150584003363	3.87756758259679	2.90021956277857	2.49275049408254	4.15979869575878	3.04252177315768	3.89327483089455	3.8737639923685	3.19978226027133	3.03010650030696	3.74022600474599	3.06841285642996	3.8405135888386	3.28018429514379	3.26633679942013	4.3471979092028	3.15565210002931	2.8552721567246	2.77778790427355	3.45596498891752	3.49910601728935	3.24782120568182	3.10910977949094	3.59963915036448	3.53412387209939	4.42648617462309	3.89630091557381	3.22835695420105	4.13322648491224	2.84324020233431	2.3193867145441	2.21306727061843	3.48623811497743	3.00665708190145	2.90060601275433	3.07519031415522	2.62814366357998	3.78488083516779	2.94631913744168	2.99358379424744	4.44225349048141	3.67226691970053	3.13896187571482	3.253051360877	2.77564056633869	3.2547754266481	3.9470115128094	3.48492437266108	3.77300465882829
PLAGL1|5325_calculated	2.95244539886002	4.31083450798397	3.9797784301567	3.25839831820388	3.71950108323452	2.47095327987826	4.27506666176574	3.81787903183014	4.95552204973439	5.50196771802404	4.44480618851303	4.10574511606935	3.72423551914423	5.26399212755103	2.75785533056834	5.3882170955374	4.36468448192823	4.22488149808999	5.53255385609438	4.04410555149253	4.42822280652089	3.16832111573972	4.29579647964759	4.08522917890831	3.46370091891554	2.87227718023458	5.06803874084527	4.573277567876	2.72985726497618	5.33348098239252	4.00430362608929	5.29873895175331	4.49175691345415	5.90369871123536	5.389232943413	5.58860970849099	5.20728379337221	4.39681025427006	5.05388027916093	3.53464683131418	2.85794119609473	4.86596828884247	5.09283746456149	5.85638568665894	5.59751031726782	5.91393057423952	4.79762002751193	6.10124245380419	4.84648830137454	4.28666679704867	5.77351112677734	5.15888633601267	5.33430368104052	3.68401078162731	5.69770988860352	5.09923628326711	4.43271893806297	5.5572752869167	5.40572693381472	5.40036714591488	4.74369806689573	3.73505636721986	4.57069364663241	5.26297053510827	2.29307614674767	5.92742954026543	5.08913794058285	5.11766595578297	5.33299429629357	5.58954179338884	4.82841832975207	5.16568285774818	5.47555510932326
PLAU|5328_calculated	1.62601853270775	1.42792792761523	2.74474236302594	2.36443235801633	2.02350376548271	0.622368152416905	2.56423181845005	1.32929584810252	2.38000902920068	3.85578045150052	0.903192560797075	2.14486214291573	3.68674702488809	3.11932297308932	1.49707580554596	3.5731078746973	1.60862002436049	1.80793188468912	3.59321033103709	2.51250503052284	1.54319890019333	1.14110576043013	2.69195842460198	1.87129169237512	0.703720889700991	3.00816415042922	2.01966633582775	2.0566182081188	0.672651629328385	4.12640299808914	2.99313087142926	3.09882376837969	3.79368783654075	3.44971983127015	3.41821693918141	3.82742273705002	2.21076289418631	1.71567376554819	3.27878767364211	3.17589181484927	2.05255500943411	3.2486259124962	3.25805151832198	3.7675170894954	3.63011420034994	4.23328988020074	3.29462074889163	3.78078252006191	4.60705210572901	4.66316811470095	3.74575364064054	2.70577889553821	2.31799861786144	1.40113892731826	2.60362041100981	2.31640644675587	3.3279603583236	2.73341942313262	3.00399793416681	4.91547787739552	2.8611613657534	2.1325110397992	2.1627256528462	3.15684961255475	0.79925312356064	3.82648747334703	3.48973559038548	3.6589997501979	2.6869262694966	3.38404980679516	0.688941238301	3.93268484333639	2.42867840994823
PLB1|151056_calculated	2.99779821077132	3.37438572503193	2.86134005349479	2.70880524381954	2.90309613105318	2.56798344644513	2.83513583225559	3.27506666176574	2.4368547636265	3.05004887960722	1.65580975435545	3.15843397922123	3.74982385024822	2.13010717865883	3.07087014610644	2.30334239448733	2.92423293438412	3.091005819766	1.13625702151114	3.26870386312376	2.14929188756409	3.56953969946334	3.26101923725874	2.83232294889346	3.07227733547151	3.18493086824683	2.43488171940713	1.4369613378336	3.14321380536879	2.35786162301046	3.19709478391513	2.11533294070189	1.98535469617264	1.92842717687569	3.017708159565	2.93289267410149	1.49154528855362	2.3932239747751	1.98287496089806	2.80562264843637	2.57584477086223	1.97000692668076	2.33614053969947	1.46268057909416	1.92645493454408	2.39275703428239	0.93523342494956	2.08729310243717	2.93965913329275	3.76456909054708	1.45064381506032	2.63691458035588	1.24354722657759	0.910962860830224	1.18745105402733	2.22518236733818	3.11714644832955	1.43194382005435	2.5268951190214	2.59824608753958	2.05457067503243	3.29851169276436	2.589859343936	1.10084312443311	3.13305382374574	2.92774478267728	2.25583304346908	2.67518362578781	1.34198574722862	3.01619320086138	1.2441563956281	2.35710153194251	2.33808206392489
PLCXD2|257068_calculated	0.641638506574872	1.0064775640712	1.03499039234512	0.851439234673589	0.40261304298717	0.319271090818063	1.06928971271553	0.471551665639338	1.2108252230499	1.59344938968665	0.565499693166199	1.02034217951719	0.823912367487802	1.75715129068081	0.640343282005866	1.21958674457332	0.794769348313654	0.894604374143317	0.990228793426012	0.887291301223402	1.82541931141797	0.60350172635638	0.865839652158662	0.453543917542687	0.34902551348206	0.48655992818524	1.49789334127367	1.57666724663679	1.01199648766803	0.881273061429249	0.509847829892816	1.01656763276741	1.11669744320102	1.03238300531165	1.19307782154637	1.23462394136386	1.35349267789666	0.796265488952206	1.11363382964643	1.15807845649863	0.464981862274952	0.689299160535892	1.40713517469037	1.88888933720185	1.02282940159131	1.26585692081078	0.667665090051406	0.636729012789748	1.01049341924845	0.589188211490857	1.7569805625908	1.36625226369956	1.94605707089748	1.25483588278576	2.07087014610644	0.692605738408095	1.02417781430117	1.56115503159725	2.68985823631925	1.25344475026249	1.68715029394477	1.20708071679703	2.03435659664664	0.931985556414248	1.43151599040644	1.8347516608515	0.836247331042841	1.26321473144379	2.28406988534516	1.2402532615845	1.99675027884918	1.29631056070809	0.903269699951799
PLDN|26258_calculated	3.97725244333266	4.64381002279474	4.70927409096059	4.29878293322946	4.51578182518075	4.19527672182487	4.1189327694188	4.23440168348624	4.852947666506	4.61785090857215	4.40432413004125	4.2108252230499	3.92820922492337	4.52939619455876	4.09045544911359	4.39919160592577	4.2706111661798	4.51735759060348	4.34538218115536	4.52620656243002	3.8257245812491	4.16128307454201	4.29780769582094	5.10928533000734	4.48470529925278	4.23089467700295	4.48820648807966	4.74069014893122	4.46152855947288	4.59126650965388	3.70354371973382	3.66352679508257	4.38251509088162	4.43345357926549	4.36942460510267	4.56459766590496	4.31438475384677	4.81515526472579	5.23532114904025	4.22522864934622	4.57608067584099	5.29119833248178	5.10906797860024	4.40138471788549	4.65361611587209	4.42893294921016	4.63438997583652	4.46358976306591	4.38176096118862	4.21899809809662	4.29214122711902	3.91896815673509	4.21438906795556	4.75900132716596	4.45530091451413	5.15936277281597	4.8334113150203	4.62837700365956	4.93359624237161	4.68701028274131	4.77237132375963	4.74322411623033	4.70809340812002	4.39068831892243	4.6392553202872	4.56295672490527	4.42828981604918	4.14654118345159	4.29607557495289	4.43415447888803	4.33350960587431	4.45557710139379	4.35263848375217
PLEC|5339_calculated	5.88838770555362	6.0674386632889	4.69613295522708	4.77832423973125	5.63606773428763	6.29399391336024	6.35380316859857	6.80863860699843	3.88812951643231	3.39707732554236	6.41035297776087	6.72221599031269	7.04196572597692	5.4858293087019	6.37063858971406	4.72098978588307	5.68869791233345	6.47232529665646	2.15736714811149	5.77316558718782	4.7860787806196	5.78721042201338	6.06277364478001	4.05510886776266	4.96048854229681	5.45211766382867	4.66228526731635	4.10454633862346	5.92927734850908	3.60770906395737	5.84541979625791	4.11990393191845	2.47170772546326	3.14157993047203	3.99185286267716	2.86259024838016	3.27268016762593	5.90338540095093	3.17232749165762	6.46685711075481	6.17893768004171	2.98185265328974	4.17207941960274	3.9186915344244	3.7256539160709	3.29020320512607	3.53580413827031	3.70564620952314	4.15434016879987	4.20938317875754	4.61631064159654	6.12868314330988	5.2378887163737	3.5801696095568	3.65968485023098	2.8061590506657	4.10854954690853	2.36991311253911	4.6600215718165	3.82505290233587	3.86847935312513	5.41747112052484	4.15144484280753	2.41381068702498	5.56423791666792	4.0953337221699	3.7684172548961	5.75191623309504	4.01470342613469	4.73633968943932	5.18052981281072	3.63447710474821	3.66132776415289
PLEKHA3|65977_calculated	2.62744341681457	2.60613423079851	3.20817386875891	2.78960406633158	3.01022484930963	2.25522878594066	2.82466603620963	2.57106999816771	3.24351676137205	2.98741182744001	2.8068189643584	2.75268437506518	2.62986948714541	2.94605707089748	2.97234342440437	2.73948090304327	2.83723685462925	2.61950691771513	2.75956066925108	2.81229284487327	2.66857301647589	2.46061152286663	2.87796014733735	3.21465328216139	3.20962491916326	2.62447526812034	2.96301164759943	3.19622932579422	2.87424613872462	3.25483588278576	2.41418966686716	2.10631481481882	3.11714644832955	3.00403390128449	2.55718949647033	2.77707248003022	2.8456305500546	3.04108524455938	3.3268536939456	2.71270582163856	2.93183431466541	3.35784755088861	3.06308871201928	3.05590710651719	3.17192735435346	2.98298445090236	3.20561146569938	2.74394575188154	2.59881776322823	2.3233124177579	2.76617108910985	2.74336416331493	2.89293496997275	3.18802105141695	3.24313589201192	3.254155605126	3.17712050284652	3.29629587521966	3.18075257125182	3.19113622203203	3.08287286906381	2.86556254956932	3.23196993954061	4.29796172450952	3.23568111340448	2.95183021285843	2.85923410299505	2.82470676384538	3.17037377009464	2.98460757760096	2.56618193369816	2.81905500999106	3.13056850364957
PLEKHA8|84725_calculated	0.264836648467779	0.444136956587592	0.0806576633452252	0.427069755210786	0.829118896349261	0.21586493915324	0.292663973396858	0.31173560197927	0.10701824988212	0.311968051031716	1.04788732939655	0.278817403074722	0.688762243878824	0.957543200757105	0.648005179810493	0.887369295278882	0.345850517219489	0.694835630101976	1.15503677467564	0.0607391578576785	0.755314904045098	0.148088082645336	0.920903029224632	0.137241191711593	0.444455046113936	0.20163386116965	1.0585243118408	1.0441142968214	0.706198987429777	0.0619835161089573	0.488412175995732	0.532466582865738	0	1.10956115195305	0.961326980513933	0.664300785340037	0.0708014676002111	0.432318066949524	0.0364681670692917	0.532067552289031	0.0343565966466416	0.873183234901279	1.113967146433	0.975116549712256	1.3241193264351	0.469052409854689	1.03689011054027	1.45101324294397	0.575602776960449	0.454281195550061	0.151079473028812	0.714399396930403	0.697240048182918	1.62475598449966	1.70172647201888	1.67247060228242	0.539928043352802	0.888772467742442	0.874442886858751	0.776272468166885	0.910195388186905	0.875858681909459	0.724301014322585	0.889473542531109	0.756340152251853	0.0271540515037266	0.692248635673379	1.33227828305693	1.8742067858778	1.27453004467162	0.761115033814441	1.51626734437183	0.980829620750674
PLEKHM2|23207_calculated	7.00228958770923	4.96559037341746	4.50677329457405	5.3645023968561	4.34576537651536	5.43223787935865	5.16897892455641	5.23366185460282	4.62464487413073	4.80254996837697	5.01037704508005	5.45007629512804	5.34825012699392	4.96499924500969	5.38567606745566	4.91157175172643	5.23410273096418	5.52003244819141	4.85588507819808	5.1643639288076	5.15282023889402	5.6035521685271	5.18144846977717	4.2878637968747	4.78917105095992	4.71485544262265	4.48648913543841	4.84195299751712	4.95646095937769	4.34094674657713	5.30908885462696	5.4389149129585	4.3836144451948	4.52041596225985	4.93944287172183	4.98837566702468	5.12418336189439	4.49432599922688	4.31967573332442	5.02740179434502	4.87051761249441	4.31793351804835	4.83790288622057	4.67124807522287	4.82728045341879	4.74524809044192	4.42932136994144	5.15212661891957	4.94258018752071	5.38236291296791	4.74466164543824	5.2730421245627	4.84812714397857	4.81843646271626	3.74963080165417	4.32035469963652	4.19770029583611	4.53082611101025	4.46915663199964	4.60496679796927	4.13982144873864	4.85427996776581	4.73383696611383	4.35689736519448	5.0455216038857	4.75838846547935	4.65218817325313	4.94585580891396	4.72042622991965	4.9365484302479	5.27030093369693	5.2082402120356	5.08328145844349
PLEKHN1|84069_calculated	2.09078569669956	0.764261218217114	0.639973004162091	1.43882511317562	0.830660974399763	1.87204072453461	0.416083074208358	0.791939064595334	0.127897364486064	0.134878054343112	0.524063675777211	0.956874443547633	0.272142661964176	0.75240607121538	0.67581593117227	0.106750315060868	0.475188670225608	0.341758085078721	1.25047655250297	1.85634833381596	0.412727338591643	1.33936546096794	0.615133757514428	0.206268124520983	0.540424104644658	0.928578776207605	0.316029858519577	1.94260833611166	0.700350934175964	0.588420820493567	0.0993625397577723	0.132774233276326	0.168128529576949	0.198996966240109	0.0814759815979586	0	0.0335111023613237	0.489645688040287	0.352532556672896	0.911346444103572	0.304978235803961	0.238664592114617	0.290542362660254	0.929488037818095	0.0469799081444094	0.557875677239934	0.0510240030244669	0.0648828515848544	0.167229454071669	0.937495057394053	0.732833574740929	0.709643545470932	0.185993370069966	0.187894404790796	0.0233263318600275	0.118758388979835	0.329066174450691	0.124989769978664	0.131326074606591	0.320542442428459	0.606915941825205	0.494876379945514	0.391217807602897	0.120484656895456	0.135009441351161	0.0821575590854259	0.481195592928954	0.338224719989013	0.504874589398464	0.360645202460216	0.308593868584276	0.343919426368188	0.134483821510794
PLIN1|5346_calculated	0.0490730966543056	0	0.145742660277605	0.166329817920631	0.00762609237617795	0.0352015957185661	0.259302621345141	0.207643012686533	0.186246986145312	0.156137697888986	0.369159346064531	0.272142661964176	0.0504668703506619	0.261350279020981	0.120086470672526	0.126840735277693	0.0756010848240282	0.186500557644495	0.136322653749214	0.0988237683796915	1.2257684964296	0.478609468404512	0.0970713705439033	0.0833835877100825	0.0464212112487104	0.0100636833446975	0.355467388376099	0.101918959711072	0.0312540254705008	0.279649578557086	0.140124223909071	0.166715444966422	0.172743516760187	0.575989947721817	0.177726482932068	0.365580565833365	0.215367972203479	0.0201999229434977	0.36725922448867	0.173255383020972	0.261711328876685	0.274768565799866	0.0571383043935418	0.512884231408408	0.41727194534353	0.886667196940316	0.590817563312946	0.924935988266803	0.303459301828336	0.436694887552877	0.583904136243415	0.472383789694643	0.137241191711593	1.50462039240355	0.100035721161844	0.129744605507819	0.117429083586894	0.176705738189114	0.252900028700081	0.286171451107019	0.35501626421955	0.265676925172169	0.203514411130758	0.470823163168585	1.00949050294745	0.212382570122357	0.214000429729606	0.585058677184702	0.370499103202345	0.369941022254266	0.126047755205939	0.54270379224349	0.351176002702812
PLOD3|8985_calculated	5.37996745557057	4.46779463670216	4.26461899703098	4.84441578416329	4.31485601076481	5.30494174172087	4.79635375433228	5.07815721376686	3.69319699544564	4.20905559486838	3.97252723999477	4.8873497971603	4.9867385764139	3.94567324469158	4.99274577520409	4.76908407408412	4.60933537565562	5.36441834984034	4.44745356685467	4.80782372177007	4.33649049258344	5.96150757468309	4.55199581081476	4.57127634281901	4.62179401538061	4.71824653476387	3.87284845489589	3.76974000807115	4.35375377682011	3.52655714139591	4.86998981677988	5.03017272849782	4.127979881061	4.03120990676086	4.27486545374502	4.36800699741186	4.10317028955695	3.60308625316333	3.84468693629507	5.23539391503733	4.04216277508477	3.93933002672747	3.73590121403512	3.84625259598054	4.19220994960664	4.34152327085316	3.79044885465539	4.19641819730603	4.77041150243543	5.25721433167902	4.60223712872313	4.90352037372338	3.89448796674898	4.47837648965109	2.80904394715526	3.40219007129255	3.95791459863299	3.30971462327422	3.69774046462951	4.09439654807329	3.51756546311088	4.29869496893632	3.94102177555723	4.21077068544152	4.68130869971433	4.11987074057255	4.42525787199921	4.35947197402524	3.98693876494444	4.24869421599138	4.32443620283684	5.89474017089988	4.23295233589526
PLP1|5354_calculated	0	0.0794293150029151	0.0648828515848544	0.120750053334926	0.0776531856501614	0.0553345017510994	0.11009592910342	0.0240359354555094	0.271306143797337	0.0788830465219891	0.22404027421793	0.187894404790796	0.140255134034916	0.267595721851879	0.0159256899902542	0.222433640605915	0.0504668703506619	0.0368901105402659	0.112099579776235	0.105141660323424	0.156914314653239	0.00633393372205049	0.10715219863491	0.0780632557768191	0.229587922740652	0.0556121566866925	0.311038030022305	0.157561176091188	0.0780632557768191	0.431355521573517	0.0389979787975099	0.155101558125703	0.107553970289646	0.271067049491041	0.110363243360418	0.45817198959259	0.157431827004188	0.0803847874146045	0.134483821510794	0.0187765851791836	0.0132121114268512	0.165043649483044	0.031959741397545	0.419970287208376	0.350610395199237	0.770617646656203	0.600650361621195	0.404031139621825	0.117030053010187	0.0361868028478463	0.563841478880328	0.207143204941749	0.340733160587732	0.212258044202735	1.13007422122834	0.3965979315749	0.213627238511947	0.452700852483844	0.712727828869701	0.127237061924814	0.247927513443586	0.0366088286051014	0.37027589672849	0.153286520990863	0.0629506088228079	0.164013888525057	0.165172317937167	0.232169542947978	0.544089666548802	0.168513676197494	0.0913951860117	0.809414444235898	0.458382004156013
PLP2|5355_calculated	8.31515318597556	8.62184894908859	7.97977328658076	7.61389331268167	8.45678890379734	8.43965928758478	7.5306966027205	7.94987397319963	7.79685339033179	7.83790477791784	7.81075991183023	8.43943780249985	8.46390972163942	6.9622169982886	8.19694287457559	8.05091248489806	8.40875643513465	8.5091867239558	7.82040428612352	8.0199181468388	7.21541748244827	8.39740810009786	8.14512411222288	7.39152458143797	7.65410395900372	8.71307852381337	7.28225723248145	5.2132189500519	7.8240779028049	6.96218460154985	9.3151063034048	8.41282131743461	7.99830101555444	6.95402992547752	7.57851534976851	5.88723767786428	7.885821421824	7.55819874311038	6.84761113443329	8.39898946349114	8.39405619607001	7.24932681828886	8.43484711707009	6.76776733889039	6.7410206257142	5.70989438975145	6.63343847612622	6.9123959818784	7.87660289179462	8.2350860706416	7.60745016343624	8.02337235580197	6.573027566503	5.8572669331395	7.66048657495305	5.91197913362047	7.59630382519614	7.0375282852852	7.83659828569643	6.85716613983273	7.20623295394578	7.43989070940356	4.84027186895657	9.02847632875769	6.41170926551083	7.21702127754543	7.38627207648661	8.06548668565342	6.06362373707303	6.84135299904777	7.68357716038771	6.33061576251032	6.87884793102353
